Ia Fit Probability,Normalized Ia Chi^2,Normalized CC Chi^2,Ia=0__CC=1,,,,,
0.0004,0.314527656,0.314527656,1,,,,,
3.01E-01,0.194880141,0.194880141,1,,,,,
0.029,0.243934534,0.243934534,1,,,,,
0,0.19799212,0.19799212,1,,,,,
0,0.145472274,0.145472274,1,,,,,
0.0023,0.338387296,0.338387296,1,,,,,
0.0235,0.174871903,0.174871903,1,,,,,
0.0153,0.352908398,0.352908398,1,,,,,
1E-04,0.036176422,0.036176422,1,,,,,
0.0035,0.362227054,0.362227054,1,,,,,
0.0003,0.439273876,0.439273876,1,,,,,
0.1642,0.37485858,0.37485858,1,,,,,
1E-04,0.224997965,0.224997965,1,,,,,
0.851,0.473703501,0.473703501,1,,,,,
0.3085,0.350597853,0.350597853,1,,,,,
0.6709,0.380937941,0.380937941,1,,,,,
0.1863,0.19471994,0.19471994,1,,,,,
0.0135,0.142950226,0.142950226,1,,,,,
0.0145,0.101233364,0.101233364,1,,,,,
0.0003,0.196556775,0.196556775,1,,,,,
0.017,0.287940984,0.287940984,1,,,,,
0,0.027878168,0.027878168,1,,,,,
0.0196,0.228928796,0.228928796,1,,,,,
0.0149,0.252794838,0.252794838,1,,,,,
0.2519,0.472409141,0.472409141,1,,,,,
0.0169,0.300926698,0.300926698,1,,,,,
0.0821,0.276967757,0.276967757,1,,,,,
0.0442,0.223397496,0.223397496,1,,,,,
0.0576,0.228262814,0.228262814,1,,,,,
0.5144,0.311475988,0.311475988,1,,,,,
0.324,0.379016332,0.379016332,1,,,,,
0.24,0.499590559,0.499590559,1,,,,,
0.972925,0.480498124,0.480498124,1,,,,,
9.83E-01,0.314291909,0.314291909,1,,,,,
0.9303486,0.515402178,0.515402178,1,,,,,
0.0404,0.24907167,0.24907167,1,,,,,
0.7883,0.477385379,0.477385379,1,,,,,
0.1483,0.300469895,0.300469895,1,,,,,
0.1167,0.317729887,0.317729887,1,,,,,
0.008,0.209077432,0.209077432,1,,,,,
0.0003,0.070674275,0.070674275,1,,,,,
0.4879,0.658287353,0.658287353,1,,,,,
1E-04,0.143614526,0.143614526,1,,,,,
0.0318,0.265088464,0.265088464,1,,,,,
0.018,0.278373987,0.278373987,1,,,,,
0.0047,0.198181692,0.198181692,1,,,,,
1E-04,0.32015608,0.32015608,1,,,,,
0.028,0.317978995,0.317978995,1,,,,,
0.0006,0.006982944,0.006982944,1,,,,,
0.491,0.140143339,0.140143339,1,,,,,
0.6212,0.429234865,0.429234865,1,,,,,
0.1906,0.325417522,0.325417522,1,,,,,
0.02,0.231053199,0.231053199,1,,,,,
9.88E-01,0.165793815,0.165793815,1,,,,,
0.0367,0.312025641,0.312025641,1,,,,,
0.9042581,0.438531898,0.438531898,1,,,,,
0.2594,0.335981194,0.335981194,1,,,,,
0.0008,0.271225021,0.271225021,1,,,,,
0.6817,0.852383224,0.852383224,1,,,,,
0.2229,0.46093701,0.46093701,1,,,,,
0.0195,0.331564875,0.331564875,1,,,,,
8.20E-01,0.210326636,0.210326636,1,,,,,
0.5395,0.362395308,0.362395308,1,,,,,
0.0013,0.103116223,0.103116223,1,,,,,
0.0433,0.324696133,0.324696133,1,,,,,
0,0.117713087,0.117713087,1,,,,,
0.0003,0.316110522,0.316110522,1,,,,,
0.0034,0.106741658,0.106741658,1,,,,,
0.419,0.326752872,0.326752872,1,,,,,
0.0014,0.101723155,0.101723155,1,,,,,
0.1365,0.335785181,0.335785181,1,,,,,
0.1646,0.208861714,0.208861714,1,,,,,
0.3397,0.326988524,0.326988524,1,,,,,
0.0085,0.328976991,0.328976991,1,,,,,
0.1658,0.323535239,0.323535239,1,,,,,
0.0014,0.432179283,0.432179283,1,,,,,
0.0553,0.533846506,0.533846506,1,,,,,
0.2989,0.312822368,0.312822368,1,,,,,
0.0007,0.347734773,0.347734773,1,,,,,
0.0008,0.231085472,0.231085472,1,,,,,
0.0045,0.317802941,0.317802941,1,,,,,
0.1153,0.299947608,0.299947608,1,,,,,
0.2953,0.326800204,0.326800204,1,,,,,
0.5746,0.262369521,0.262369521,1,,,,,
0.4975,0.224771845,0.224771845,1,,,,,
0.0076,0.31905232,0.31905232,1,,,,,
0.0528,0.292850329,0.292850329,1,,,,,
0.0122,0.325845949,0.325845949,1,,,,,
0.0431,0.310678686,0.310678686,1,,,,,
0.524,0.348104619,0.348104619,1,,,,,
0.0192,0.306472326,0.306472326,1,,,,,
0.0002,0.055959613,0.055959613,0,,,,,
0.00E+00,0.007628233,0.007628233,0,,,,,
0.0007,0.168201547,0.168201547,0,,,,,
0,0.161979975,0.161979975,0,,,,,
0.00E+00,0.030058727,0.030058727,0,,,,,
0.6777,0.323621673,0.323621673,0,,,,,
0.00E+00,0.004724496,0.004724496,0,,,,,
0.0003,0.035981287,0.035981287,0,,,,,
0.00E+00,0.010497707,0.010497707,0,,,,,
0.0005,0.11668754,0.11668754,0,,,,,
0.5601,0.310765013,0.310765013,0,,,,,
0.0003,0.079105491,0.079105491,0,,,,,
0,0.123727518,0.123727518,0,,,,,
0.00E+00,0.02389926,0.02389926,0,,,,,
0,0.024011319,0.024011319,0,,,,,
0,0.018040376,0.018040376,0,,,,,
0.1276,0.326434953,0.326434953,0,,,,,
0.00E+00,0.002512213,0.002512213,0,,,,,
0,0.042689117,0.042689117,0,,,,,
0.00E+00,0.018735101,0.018735101,0,,,,,
0.1393,0.219737936,0.219737936,0,,,,,
0.00E+00,0.005577541,0.005577541,0,,,,,
0.258,0.330509237,0.330509237,0,,,,,
0.005,0.299091825,0.299091825,0,,,,,
0,0.019561336,0.019561336,0,,,,,
0.3293,0.301482768,0.301482768,0,,,,,
0,0.012259252,0.012259252,0,,,,,
0.00E+00,0.035816996,0.035816996,0,,,,,
0.00E+00,0.044629441,0.044629441,0,,,,,
0.0029,0.115246832,0.115246832,0,,,,,
2.10E-03,0.069818949,0.069818949,0,,,,,
0.00E+00,0.047567633,0.047567633,0,,,,,
0,0.058259782,0.058259782,0,,,,,
0.0113,0.311847972,0.311847972,0,,,,,
1.00E-04,0.036348755,0.036348755,0,,,,,
6.93E-02,0.17867889,0.17867889,0,,,,,
0.00E+00,0.023600562,0.023600562,0,,,,,
0,0.072360745,0.072360745,0,,,,,
0.1734,0.329364061,0.329364061,0,,,,,
0.0003,0.003726201,0.003726201,0,,,,,
0.00E+00,0.030584629,0.030584629,0,,,,,
0.0002,0.025742604,0.025742604,0,,,,,
3.12E-01,0.127846816,0.127846816,0,,,,,
0.2948,0.161798355,0.161798355,0,,,,,
1.00E-04,0.012090586,0.012090586,0,,,,,
0.00E+00,0.020748646,0.020748646,0,,,,,
9.10E-03,0.052795859,0.052795859,0,,,,,
0.00E+00,0.004847,0.004847,0,,,,,
1E-04,0.107825841,0.107825841,0,,,,,
0,0.018645089,0.018645089,0,,,,,
9.64E-01,0.312986943,0.312986943,0,,,,,
0,0.060274463,0.060274463,0,,,,,
8.11E-02,0.10146158,0.10146158,0,,,,,
0,0.005329967,0.005329967,0,,,,,
0.00E+00,0.013635687,0.013635687,0,,,,,
0,0.017822207,0.017822207,0,,,,,
0.00E+00,0.013670241,0.013670241,0,,,,,
0.7712,0.434726988,0.434726988,1,,,,,
0.0062,0.352360932,0.352360932,1,,,,,
0.9891002,0.544047622,0.544047622,1,,,,,
0.0091,0.322256465,0.322256465,1,,,,,
0.0552,0.268039622,0.268039622,1,,,,,
0.1566,0.211609439,0.211609439,1,,,,,
0.1457,0.32231569,0.32231569,1,,,,,
0.1295,0.412638709,0.412638709,1,,,,,
0.0482,0.262068655,0.262068655,1,,,,,
0.3799,0.282921385,0.282921385,1,,,,,
0.3621,0.281221243,0.281221243,1,,,,,
0.0022,0.212789215,0.212789215,1,,,,,
5.61E-02,0.160407123,0.160407123,1,,,,,
0.0009,0.245680351,0.245680351,1,,,,,
1E-04,0.31283553,0.31283553,1,,,,,
0.1636,0.321743555,0.321743555,1,,,,,
0.0053,0.390369622,0.390369622,1,,,,,
0,0.262993173,0.262993173,1,,,,,
0.0597,0.586747209,0.586747209,1,,,,,
0.147,0.389572003,0.389572003,1,,,,,
1.00E+00,0.123129552,0.123129552,1,,,,,
0.0017,0.219795404,0.219795404,1,,,,,
0.009,0.273053348,0.273053348,1,,,,,
0.0799,0.469877332,0.469877332,1,,,,,
0.0514,0.256504979,0.256504979,1,,,,,
0.0579,0.326454457,0.326454457,1,,,,,
0.0159,0.205649179,0.205649179,1,,,,,
0.0025,0.300145621,0.300145621,1,,,,,
0.5355,0.30140139,0.30140139,1,,,,,
0,0.266721483,0.266721483,1,,,,,
1.14E-01,0.136153109,0.136153109,1,,,,,
0.0372,0.188959218,0.188959218,1,,,,,
0.5124,0.488385906,0.488385906,1,,,,,
0.0034,0.205406534,0.205406534,1,,,,,
2.21E-01,0.120439754,0.120439754,1,,,,,
0.0908,0.291124354,0.291124354,1,,,,,
0.1506,0.283684102,0.283684102,1,,,,,
9.58E-01,0.302422394,0.302422394,1,,,,,
0.0404,0.299429526,0.299429526,1,,,,,
0.0329,0.253664727,0.253664727,1,,,,,
0.0138,0.398619434,0.398619434,1,,,,,
0.0616,0.316322743,0.316322743,1,,,,,
0.0037,0.273564548,0.273564548,1,,,,,
0.1476,0.300739271,0.300739271,1,,,,,
6.83E-02,0.160110416,0.160110416,1,,,,,
0.0023,0.208238473,0.208238473,1,,,,,
0.2021,0.236743718,0.236743718,1,,,,,
0.5314,0.595898404,0.595898404,1,,,,,
0.0405,0.497608792,0.497608792,1,,,,,
0.0575,0.310132232,0.310132232,1,,,,,
0.0194,0.323600803,0.323600803,1,,,,,
0.0005,0.344166784,0.344166784,1,,,,,
0.3085,0.304391165,0.304391165,1,,,,,
9.41E-01,0.123843276,0.123843276,1,,,,,
0.3706,0.463659601,0.463659601,1,,,,,
0.1529,0.341954827,0.341954827,1,,,,,
9.83E-01,0.197240586,0.197240586,1,,,,,
0.1257,0.360333085,0.360333085,1,,,,,
0.1399,0.27040592,0.27040592,1,,,,,
0.008,0.106601031,0.106601031,1,,,,,
7.79E-01,0.217049289,0.217049289,1,,,,,
0.3123,0.333333333,0.333333333,1,,,,,
0,0.028175274,0.028175274,1,,,,,
0.3622,0.293341218,0.293341218,1,,,,,
0.7846,0.390939801,0.390939801,1,,,,,
0.0064,0.277767596,0.277767596,1,,,,,
0.0234,0.237134507,0.237134507,1,,,,,
0.023,0.316310866,0.316310866,1,,,,,
0.1373,0.545145222,0.545145222,1,,,,,
0.3508,0.34471155,0.34471155,1,,,,,
0.0003,0.115307558,0.115307558,1,,,,,
0.1114,0.130699372,0.130699372,1,,,,,
1.56E-01,0.191999213,0.191999213,1,,,,,
0.4197,0.382773752,0.382773752,1,,,,,
0.7746,0.338422148,0.338422148,1,,,,,
9.89E-01,0.199066872,0.199066872,1,,,,,
0.743,0.356632051,0.356632051,1,,,,,
0.6414,0.314948398,0.314948398,1,,,,,
0.0003,0.149377768,0.149377768,1,,,,,
0.0273,0.217606043,0.217606043,1,,,,,
0.9711795,0.616410708,0.616410708,1,,,,,
0.0118,0.136794402,0.136794402,1,,,,,
0.7081,0.325526286,0.325526286,1,,,,,
5.13E-01,0.210183873,0.210183873,1,,,,,
0.0343,0.443566727,0.443566727,1,,,,,
0.0016,0.299474937,0.299474937,1,,,,,
0.0245,0.247104646,0.247104646,1,,,,,
0.0444,0.334463477,0.334463477,1,,,,,
0.1663,0.391277067,0.391277067,1,,,,,
0.0009,0.231530274,0.231530274,1,,,,,
0.1984,0.314111022,0.314111022,1,,,,,
0.0022,0.263897706,0.263897706,1,,,,,
5.76E-01,0.213742973,0.213742973,1,,,,,
4.09E-01,0.212513303,0.212513303,1,,,,,
0.9304387,0.392370552,0.392370552,1,,,,,
0.4429,0.438094618,0.438094618,1,,,,,
0.7319,0.383993989,0.383993989,1,,,,,
0.0005,0.125862386,0.125862386,1,,,,,
8.13E-01,0.209144708,0.209144708,1,,,,,
1E-04,0.269427149,0.269427149,1,,,,,
0.1481,0.302686847,0.302686847,1,,,,,
0.0314,0.223063158,0.223063158,1,,,,,
0.0386,0.464882524,0.464882524,1,,,,,
0.634,0.42166931,0.42166931,1,,,,,
0.4129,0.356399799,0.356399799,1,,,,,
0.0717,0.309469618,0.309469618,1,,,,,
0.8112,0.400778406,0.400778406,1,,,,,
0.236,0.233031638,0.233031638,1,,,,,
0.0008,0.299676481,0.299676481,1,,,,,
0.1216,0.32487784,0.32487784,1,,,,,
1.00E+00,0.450159759,0.450159759,1,,,,,
0.3073,0.246279907,0.246279907,1,,,,,
0.3259,0.390575953,0.390575953,1,,,,,
0.0064,0.417839603,0.417839603,1,,,,,
0.0009,0.073534383,0.073534383,1,,,,,
0.513,0.329738059,0.329738059,1,,,,,
0.1837,0.294568159,0.294568159,1,,,,,
0.0007,0.201052215,0.201052215,1,,,,,
0.8644,0.34287711,0.34287711,1,,,,,
0.0278,0.222037732,0.222037732,1,,,,,
0.0006,0.320710742,0.320710742,1,,,,,
0.0063,0.234123515,0.234123515,1,,,,,
8.69E-01,0.312034745,0.312034745,1,,,,,
0.3416,0.363362728,0.363362728,1,,,,,
0.0111,0.336418088,0.336418088,1,,,,,
0.3473,0.293461956,0.293461956,1,,,,,
0.0108,0.239924476,0.239924476,1,,,,,
7.53E-01,0.249574347,0.249574347,1,,,,,
0.0029,0.257041195,0.257041195,1,,,,,
9.04E-01,0.149234572,0.149234572,1,,,,,
0.0009,0.112711727,0.112711727,1,,,,,
0.6677,0.378673444,0.378673444,1,,,,,
0.0002,0.452101244,0.452101244,1,,,,,
0.0037,0.228918299,0.228918299,1,,,,,
0.0126,0.028285383,0.028285383,1,,,,,
0.0549,0.320032806,0.320032806,1,,,,,
0.6733,0.318740716,0.318740716,1,,,,,
0.1048,0.529051759,0.529051759,1,,,,,
0.0666,0.336119965,0.336119965,1,,,,,
0.0775,0.262214821,0.262214821,1,,,,,
9.98E-01,0.115990007,0.115990007,1,,,,,
0.0058,0.335177256,0.335177256,1,,,,,
0.0103,0.410213172,0.410213172,1,,,,,
0.1757,0.28102743,0.28102743,1,,,,,
0.0681,0.320357774,0.320357774,1,,,,,
1.00E-04,0.056216346,0.056216346,1,,,,,
0.4213,0.339005534,0.339005534,1,,,,,
0.4486,0.25727919,0.25727919,1,,,,,
0.0462,0.246784793,0.246784793,1,,,,,
0.0013,0.26150239,0.26150239,1,,,,,
9.94E-01,0.408670727,0.408670727,1,,,,,
1.16E-01,0.208529395,0.208529395,1,,,,,
0.0064,0.164411892,0.164411892,1,,,,,
0.013,0.316533307,0.316533307,1,,,,,
0.3075,0.364959629,0.364959629,1,,,,,
0.0106,0.227412415,0.227412415,1,,,,,
0.7191,0.327511105,0.327511105,1,,,,,
0.2656,0.34392877,0.34392877,1,,,,,
0.0097,0.137278663,0.137278663,1,,,,,
0.6585,0.28491757,0.28491757,1,,,,,
0.15,0.32571375,0.32571375,1,,,,,
0.0007,0.264703959,0.264703959,1,,,,,
0.999999964,0.184855935,0.184855935,1,,,,,
1.73E-01,0.163226728,0.163226728,1,,,,,
1.64E-01,0.19316702,0.19316702,1,,,,,
6.57E-02,0.109552115,0.109552115,1,,,,,
0.0377,0.315988114,0.315988114,1,,,,,
0.7079,0.292614413,0.292614413,1,,,,,
9.90E-01,0.363747994,0.363747994,1,,,,,
0.0084,0.333572826,0.333572826,1,,,,,
0.0534,0.290857544,0.290857544,0,,,,,
0,0.032592311,0.032592311,0,,,,,
0.001,0.078416156,0.078416156,0,,,,,
1E-04,0.111824452,0.111824452,0,,,,,
0.00E+00,0.02563789,0.02563789,0,,,,,
0,0.019515883,0.019515883,0,,,,,
3.00E-04,0.015789403,0.015789403,0,,,,,
0.00E+00,0.021095842,0.021095842,0,,,,,
0.0799,0.264880646,0.264880646,0,,,,,
0.00E+00,0.008840893,0.008840893,0,,,,,
0.00E+00,0.017358334,0.017358334,0,,,,,
4.00E-04,0.098639424,0.098639424,0,,,,,
0.00E+00,0.02470401,0.02470401,0,,,,,
0.1687,0.256931095,0.256931095,0,,,,,
1E-04,0.227241236,0.227241236,0,,,,,
0.019,0.278035642,0.278035642,0,,,,,
1.50E-03,0.043878479,0.043878479,0,,,,,
0.0498,0.259739993,0.259739993,0,,,,,
0.00E+00,0.039671753,0.039671753,0,,,,,
0,0.087776442,0.087776442,0,,,,,
0.4843,0.333333333,0.333333333,0,,,,,
0.00E+00,0.017740929,0.017740929,0,,,,,
0,1.43233E-06,1.43233E-06,0,,,,,
1E-04,0.070486444,0.070486444,0,,,,,
8.00E-04,0.006432746,0.006432746,0,,,,,
9.80E-03,0.057135009,0.057135009,0,,,,,
0.00E+00,0.006396683,0.006396683,0,,,,,
0.00E+00,0.037594988,0.037594988,0,,,,,
1E-04,0.238592949,0.238592949,0,,,,,
8.92E-02,0.142152804,0.142152804,0,,,,,
1.21E-02,0.08221637,0.08221637,0,,,,,
0.0221,0.176209386,0.176209386,0,,,,,
0,0.038099867,0.038099867,0,,,,,
0,0.055806132,0.055806132,0,,,,,
0,0.105556368,0.105556368,0,,,,,
1E-04,0.051160254,0.051160254,0,,,,,
5.60E-03,0.055264409,0.055264409,0,,,,,
0,0.008622699,0.008622699,0,,,,,
9.94E-01,0.333188452,0.333188452,0,,,,,
0.0002,0.161960077,0.161960077,0,,,,,
0.00E+00,0.048421986,0.048421986,0,,,,,
0.5299,0.267809304,0.267809304,0,,,,,
0.00E+00,0.006812575,0.006812575,0,,,,,
0,0.006843716,0.006843716,0,,,,,
1.10E-03,0.067083296,0.067083296,0,,,,,
8.04E-01,0.289577627,0.289577627,0,,,,,
0.00E+00,0.004065876,0.004065876,0,,,,,
0.0456,0.305018239,0.305018239,0,,,,,
2.00E-04,0.03752468,0.03752468,0,,,,,
0.1631,0.257259711,0.257259711,0,,,,,
0,0.024459444,0.024459444,0,,,,,
0.0019,0.064837208,0.064837208,0,,,,,
0.00E+00,0.008292493,0.008292493,0,,,,,
0.00E+00,0.018820253,0.018820253,0,,,,,
0,0.005083798,0.005083798,0,,,,,
0.0153,0.173456064,0.173456064,0,,,,,
3.00E-03,0.034562222,0.034562222,0,,,,,
0.0671,0.324956657,0.324956657,1,,,,,
0.4115,0.321916504,0.321916504,1,,,,,
0.2155,0.344893314,0.344893314,1,,,,,
0.0017,0.357576417,0.357576417,1,,,,,
0.0031,0.341720585,0.341720585,1,,,,,
0.0011,0.14136006,0.14136006,1,,,,,
0.001,0.024512497,0.024512497,1,,,,,
0.0513,0.247416134,0.247416134,1,,,,,
0.2675,0.295933241,0.295933241,1,,,,,
0.5222,0.316236682,0.316236682,1,,,,,
9.99E-01,0.307600565,0.307600565,1,,,,,
0.3606,0.317378062,0.317378062,1,,,,,
0.002,0.280813794,0.280813794,1,,,,,
0.0046,0.243252629,0.243252629,1,,,,,
0.0005,0.143973918,0.143973918,1,,,,,
0.006,0.229667552,0.229667552,1,,,,,
0.3048,0.358170347,0.358170347,1,,,,,
0.131,0.328729887,0.328729887,1,,,,,
0.072,0.266858496,0.266858496,1,,,,,
0.0607,0.343919171,0.343919171,1,,,,,
0.0015,0.256346925,0.256346925,1,,,,,
0.0495,0.446661457,0.446661457,1,,,,,
0.0002,0.177481202,0.177481202,1,,,,,
0.3694,0.349371891,0.349371891,1,,,,,
0.0701,0.421632095,0.421632095,1,,,,,
0.1,0.351869987,0.351869987,1,,,,,
0.0095,0.308780299,0.308780299,1,,,,,
0.1127,0.186906255,0.186906255,1,,,,,
0.1742,0.237337729,0.237337729,1,,,,,
0.4014,0.291204894,0.291204894,1,,,,,
0.3689,0.300053271,0.300053271,1,,,,,
0,0.249200926,0.249200926,1,,,,,
0.0003,0.169356791,0.169356791,1,,,,,
0.1857,0.285277953,0.285277953,1,,,,,
0.4541,0.388836263,0.388836263,1,,,,,
0.4954,0.346086456,0.346086456,1,,,,,
0.0945,0.311962457,0.311962457,1,,,,,
6.80E-03,0.024020228,0.024020228,1,,,,,
0.0123,0.321658697,0.321658697,1,,,,,
0.0247,0.326175526,0.326175526,1,,,,,
1E-04,0.079189797,0.079189797,1,,,,,
0.1311,0.328922931,0.328922931,1,,,,,
0.009,0.26850604,0.26850604,1,,,,,
1.00E-04,0.078611386,0.078611386,1,,,,,
0.0159,0.244969303,0.244969303,1,,,,,
0.1766,0.237690642,0.237690642,1,,,,,
0.428,0.323989752,0.323989752,1,,,,,
0.9242321,0.384561066,0.384561066,1,,,,,
0.1512,0.321008247,0.321008247,1,,,,,
0.0482,0.260016168,0.260016168,1,,,,,
0.5333,0.380244806,0.380244806,1,,,,,
0.04,0.27611416,0.27611416,1,,,,,
0.0748,0.250080412,0.250080412,1,,,,,
0.7923,0.312047739,0.312047739,1,,,,,
0.0687,0.307665278,0.307665278,1,,,,,
0.1487,0.369954376,0.369954376,1,,,,,
0.0029,0.331168865,0.331168865,1,,,,,
0.0763,0.31851125,0.31851125,1,,,,,
0.001,0.122744814,0.122744814,1,,,,,
6.53E-01,0.208849487,0.208849487,1,,,,,
7.09E-01,0.22862772,0.22862772,1,,,,,
6.21E-01,0.188339734,0.188339734,1,,,,,
0.0002,0.322622481,0.322622481,1,,,,,
0.4457,0.333205196,0.333205196,1,,,,,
1.33E-01,0.170685542,0.170685542,1,,,,,
0.0231,0.240993896,0.240993896,1,,,,,
0.0026,0.268719762,0.268719762,1,,,,,
0.0631,0.171116132,0.171116132,1,,,,,
1E-04,0.388634527,0.388634527,1,,,,,
2.62E-01,0.191556915,0.191556915,1,,,,,
0.8111,0.33909833,0.33909833,1,,,,,
0.0402,0.450914744,0.450914744,1,,,,,
0.0275,0.291564194,0.291564194,1,,,,,
0.0778,0.441429296,0.441429296,1,,,,,
0.1098,0.395670296,0.395670296,1,,,,,
0.3555,0.497690788,0.497690788,1,,,,,
9.63E-01,0.310415225,0.310415225,1,,,,,
0.4226,0.369333223,0.369333223,1,,,,,
1.92E-02,0.087841478,0.087841478,1,,,,,
0,0.11774478,0.11774478,1,,,,,
0,7.60005E-10,7.60005E-10,1,,,,,
0.4518,0.305604918,0.305604918,1,,,,,
0.2522,0.232282071,0.232282071,1,,,,,
0.2732,0.40627729,0.40627729,1,,,,,
0.5282,0.363367286,0.363367286,1,,,,,
0.1533,0.371140625,0.371140625,1,,,,,
0.0572,0.285533616,0.285533616,1,,,,,
0.9886741,0.325918121,0.325918121,1,,,,,
0.0033,0.336013149,0.336013149,1,,,,,
0.206,0.389067876,0.389067876,1,,,,,
0.1158,0.331368931,0.331368931,1,,,,,
0.0521,0.316542579,0.316542579,1,,,,,
1E-04,0.180605832,0.180605832,1,,,,,
0.0033,0.48782859,0.48782859,1,,,,,
0.8553,0.38199484,0.38199484,1,,,,,
0.139,0.315583925,0.315583925,1,,,,,
0.277,0.261624208,0.261624208,1,,,,,
0.3781,0.322523287,0.322523287,1,,,,,
0.0056,0.352696078,0.352696078,1,,,,,
0.157,0.302393047,0.302393047,1,,,,,
0.1777,0.434561884,0.434561884,1,,,,,
0.1716,0.39437671,0.39437671,1,,,,,
0.0121,0.081649129,0.081649129,1,,,,,
0.2469,0.315892017,0.315892017,1,,,,,
0.0035,0.086345683,0.086345683,1,,,,,
1.35E-01,0.208090367,0.208090367,1,,,,,
0.0036,0.25147247,0.25147247,1,,,,,
0.0038,0.325190128,0.325190128,1,,,,,
0.0583,0.178914127,0.178914127,1,,,,,
0.1373,0.393465794,0.393465794,1,,,,,
0.1585,0.29960024,0.29960024,1,,,,,
0.227,0.355748025,0.355748025,1,,,,,
0.064,0.204149656,0.204149656,1,,,,,
0.1004,0.349708209,0.349708209,1,,,,,
3.60E-03,0.006315186,0.006315186,1,,,,,
0.3428,0.345900339,0.345900339,1,,,,,
0.0832,0.261286923,0.261286923,1,,,,,
0.4144,0.426727986,0.426727986,1,,,,,
0.0023,0.142702361,0.142702361,1,,,,,
0.0006,0.174511292,0.174511292,1,,,,,
0.0431,0.43273513,0.43273513,1,,,,,
0.0468,0.221849628,0.221849628,1,,,,,
0.0113,0.308584114,0.308584114,1,,,,,
0.0218,0.364280388,0.364280388,1,,,,,
0.0501,0.416018507,0.416018507,1,,,,,
0.0005,0.467537313,0.467537313,1,,,,,
0.1157,0.267445336,0.267445336,1,,,,,
0.0805,0.267198359,0.267198359,1,,,,,
9.51E-01,0.329853048,0.329853048,1,,,,,
6.33E-01,0.059788085,0.059788085,1,,,,,
0.0819,0.290608161,0.290608161,1,,,,,
0.2054,0.263763281,0.263763281,1,,,,,
3.84E-01,0.232940887,0.232940887,1,,,,,
0.0358,0.205762462,0.205762462,1,,,,,
0.2331,0.309460511,0.309460511,1,,,,,
0.0068,0.303554194,0.303554194,1,,,,,
0.5983,0.30721285,0.30721285,1,,,,,
0.0088,0.239051495,0.239051495,1,,,,,
0.1363,0.423125216,0.423125216,1,,,,,
0.0104,0.167059812,0.167059812,1,,,,,
0.3362,0.374776656,0.374776656,1,,,,,
0.6667,0.363576608,0.363576608,1,,,,,
0,0.143485624,0.143485624,1,,,,,
0.0322,0.248032054,0.248032054,1,,,,,
0.0404,0.24722026,0.24722026,1,,,,,
8.64E-01,0.18113255,0.18113255,1,,,,,
0.0241,0.330594071,0.330594071,1,,,,,
0.045,0.269431084,0.269431084,1,,,,,
0,0.116713484,0.116713484,1,,,,,
9.81E-01,0.175326773,0.175326773,1,,,,,
0.9532039,0.413213748,0.413213748,1,,,,,
0.0167,0.368806052,0.368806052,1,,,,,
0.0153,0.206210554,0.206210554,1,,,,,
0.0087,0.264467052,0.264467052,1,,,,,
0.0097,0.198645046,0.198645046,1,,,,,
0.019,0.188834702,0.188834702,1,,,,,
0.2133,0.310336619,0.310336619,1,,,,,
0.0491,0.21056591,0.21056591,1,,,,,
0.2181,0.306494347,0.306494347,1,,,,,
0.2086,0.304885454,0.304885454,1,,,,,
0.0019,0.29515925,0.29515925,1,,,,,
0.5686,0.325310963,0.325310963,1,,,,,
0.2663,0.326194819,0.326194819,1,,,,,
0.1333,0.348857333,0.348857333,1,,,,,
0.728,0.435337342,0.435337342,1,,,,,
9.93E-01,0.21953409,0.21953409,1,,,,,
0.1634,0.229554118,0.229554118,1,,,,,
1.58E-02,0.082051371,0.082051371,1,,,,,
0.0101,0.268542244,0.268542244,1,,,,,
0.1411,0.262692484,0.262692484,1,,,,,
0.3602,0.259958829,0.259958829,0,,,,,
0.5108,0.527183161,0.527183161,0,,,,,
0.00E+00,0.024953871,0.024953871,0,,,,,
0.00E+00,0.033125771,0.033125771,0,,,,,
0,0.091706183,0.091706183,0,,,,,
0,0.06074489,0.06074489,0,,,,,
0.00E+00,0.016799675,0.016799675,0,,,,,
0,0.017857449,0.017857449,0,,,,,
0,0.020738937,0.020738937,0,,,,,
3.13E-01,0.237895513,0.237895513,0,,,,,
0,0.222035373,0.222035373,0,,,,,
0.3448,0.329938296,0.329938296,0,,,,,
0.00E+00,0.016211107,0.016211107,0,,,,,
1.00E-04,0.040436179,0.040436179,0,,,,,
0.7677,0.317455804,0.317455804,0,,,,,
4.95E-02,0.079567847,0.079567847,0,,,,,
1.00E-04,0.043118756,0.043118756,0,,,,,
1.37E-02,0.09738178,0.09738178,0,,,,,
1.87E-02,0.118621461,0.118621461,0,,,,,
0,0.034520086,0.034520086,0,,,,,
0.1177,0.308292744,0.308292744,0,,,,,
4.54E-02,0.156695585,0.156695585,0,,,,,
0,0.121960504,0.121960504,0,,,,,
0,0.019465864,0.019465864,0,,,,,
0.0733,0.33288974,0.33288974,0,,,,,
0.0337,0.239498674,0.239498674,0,,,,,
0.539,0.258452761,0.258452761,0,,,,,
9.90E-01,0.300073234,0.300073234,0,,,,,
0,0.014149011,0.014149011,0,,,,,
0.0005,0.12948862,0.12948862,0,,,,,
0,0.012443415,0.012443415,0,,,,,
0.0792,0.331193735,0.331193735,0,,,,,
0.4972,0.256625194,0.256625194,0,,,,,
